alpha,expectedWelfare,expectedPayment,expectedRevenue,ros
1.265000,29.169596,27.299078,1.870518,1.068519
1.270000,29.333292,27.506562,1.826730,1.066411
1.275000,29.495066,27.712418,1.782648,1.064327
1.280000,29.654948,27.916667,1.738281,1.062267
1.285000,29.812967,28.119326,1.693642,1.060231
1.290000,29.969152,28.320413,1.648739,1.058217
1.295000,30.123532,28.519949,1.603584,1.056227
1.300000,30.276134,28.717949,1.558185,1.054258
1.305000,30.426985,28.914432,1.512554,1.052311
1.310000,30.576113,29.109415,1.466698,1.050386
1.315000,30.723542,29.302915,1.420627,1.048481
1.320000,30.869299,29.494949,1.374350,1.046596
1.325000,31.013409,29.685535,1.327875,1.044731
1.330000,31.155897,29.874687,1.281211,1.042886
1.335000,31.296787,30.062422,1.234365,1.041060
1.340000,31.436103,30.248756,1.187347,1.039253
1.345000,31.573868,30.433705,1.140163,1.037464
1.350000,31.710105,30.617284,1.092821,1.035693
1.355000,31.844837,30.799508,1.045329,1.033940
1.360000,31.978085,30.980392,0.997693,1.032204
1.365000,32.109872,31.159951,0.949921,1.030485
1.370000,32.240219,31.338200,0.902019,1.028783
1.375000,32.369146,31.515152,0.853994,1.027098
1.380000,32.496674,31.690821,0.805853,1.025429
1.385000,32.622824,31.865223,0.757601,1.023775
1.390000,32.747615,32.038369,0.709246,1.022137
1.395000,32.871066,32.210275,0.660791,1.020515
1.400000,32.993197,32.380952,0.612245,1.018908
1.405000,33.114027,32.550415,0.563612,1.017315
1.410000,33.233573,32.718676,0.514897,1.015737
1.415000,33.351854,32.885748,0.466106,1.014174
1.420000,33.468888,33.051643,0.417245,1.012624
1.425000,33.584693,33.216374,0.368318,1.011088
1.430000,33.699284,33.379953,0.319331,1.009567
1.435000,33.812680,33.542393,0.270288,1.008058
1.440000,33.924897,33.703704,0.221193,1.006563
1.445000,34.035951,33.863899,0.172053,1.005081
1.450000,34.145858,34.022989,0.122870,1.003611
1.455000,34.254634,34.180985,0.073649,1.002155
1.460000,34.362294,34.337900,0.024395,1.000710
1.465000,34.468854,34.493743,-0.024889,0.999278
1.470000,34.574329,34.648526,-0.074197,0.997859
1.475000,34.678732,34.802260,-0.123528,0.996451
1.480000,34.782079,34.954955,-0.172876,0.995054
1.485000,34.884384,35.106622,-0.222237,0.993670
1.490000,34.985661,35.257271,-0.271609,0.992296
1.495000,35.085924,35.406912,-0.320988,0.990934
1.500000,35.185185,35.555556,-0.370370,0.989583
1.505000,35.283459,35.703212,-0.419753,0.988243
1.510000,35.380758,35.849890,-0.469131,0.986914
1.515000,35.477096,35.995600,-0.518504,0.985595
1.520000,35.572484,36.140351,-0.567867,0.984287
1.525000,35.666935,36.284153,-0.617218,0.982989
1.530000,35.760463,36.427015,-0.666553,0.981702
1.535000,35.853077,36.568947,-0.715870,0.980424
1.540000,35.944791,36.709957,-0.765166,0.979156
1.545000,36.035616,36.850054,-0.814438,0.977899
1.550000,36.125564,36.989247,-0.863684,0.976650
1.555000,36.214645,37.127546,-0.912901,0.975412
1.560000,36.302871,37.264957,-0.962086,0.974183
1.565000,36.390253,37.401491,-1.011238,0.972963
1.570000,36.476801,37.537155,-1.060354,0.971752
1.575000,36.562526,37.671958,-1.109431,0.970550
1.580000,36.647439,37.805907,-1.158468,0.969357
1.585000,36.731549,37.939012,-1.207462,0.968174
1.590000,36.814868,38.071279,-1.256411,0.966998
1.595000,36.897403,38.202717,-1.305313,0.965832
1.600000,36.979167,38.333333,-1.354167,0.964674
1.605000,37.060167,38.463136,-1.402969,0.963524
1.610000,37.140414,38.592133,-1.451719,0.962383
1.615000,37.219916,38.720330,-1.500414,0.961250
1.620000,37.298684,38.847737,-1.549052,0.960125
1.625000,37.376726,38.974359,-1.597633,0.959008
1.630000,37.454050,39.100204,-1.646154,0.957899
1.635000,37.530667,39.225280,-1.694614,0.956798
1.640000,37.606583,39.349593,-1.743010,0.955704
1.645000,37.681809,39.473151,-1.791342,0.954619
1.650000,37.756351,39.595960,-1.839608,0.953541
1.655000,37.830219,39.718026,-1.887807,0.952470
1.660000,37.903421,39.839357,-1.935937,0.951406
1.665000,37.975964,39.959960,-1.983996,0.950350
1.670000,38.047856,40.079840,-2.031984,0.949302
1.675000,38.119106,40.199005,-2.079899,0.948260
1.680000,38.189720,40.317460,-2.127740,0.947225
1.685000,38.259707,40.435213,-2.175506,0.946198
1.690000,38.329073,40.552268,-2.223195,0.945177
1.695000,38.397827,40.668633,-2.270806,0.944163
1.700000,38.465975,40.784314,-2.318339,0.943156
1.705000,38.533524,40.899316,-2.365792,0.942156
1.710000,38.600481,41.013645,-2.413164,0.941162
1.715000,38.666854,41.127308,-2.460454,0.940175
1.720000,38.732648,41.240310,-2.507662,0.939194
1.725000,38.797872,41.352657,-2.554785,0.938220
1.730000,38.862530,41.464355,-2.601824,0.937252
1.735000,38.926631,41.575408,-2.648778,0.936290
1.740000,38.990179,41.685824,-2.695645,0.935334
1.745000,39.053182,41.795606,-2.742424,0.934385
1.750000,39.115646,41.904762,-2.789116,0.933442
1.755000,39.177577,42.013295,-2.835718,0.932504
1.760000,39.238981,42.121212,-2.882231,0.931573
1.765000,39.299863,42.228517,-2.928654,0.930647
1.770000,39.360231,42.335217,-2.974986,0.929728
1.775000,39.420089,42.441315,-3.021226,0.928814
1.780000,39.479443,42.546816,-3.067374,0.927906
1.785000,39.538299,42.651727,-3.113428,0.927003
1.790000,39.596663,42.756052,-3.159390,0.926107
1.795000,39.654539,42.859796,-3.205257,0.925215
1.800000,39.711934,42.962963,-3.251029,0.924330
1.805000,39.768853,43.065559,-3.296706,0.923449
1.810000,39.825300,43.167587,-3.342287,0.922574
1.815000,39.881282,43.269054,-3.387772,0.921705
1.820000,39.936803,43.369963,-3.433160,0.920840
1.825000,39.991868,43.470320,-3.478451,0.919981
1.830000,40.046483,43.570128,-3.523645,0.919127
1.835000,40.100652,43.669391,-3.568740,0.918278
1.840000,40.154379,43.768116,-3.613737,0.917434
1.845000,40.207671,43.866305,-3.658635,0.916596
1.850000,40.260531,43.963964,-3.703433,0.915762
1.855000,40.312964,44.061096,-3.748132,0.914933
1.860000,40.364975,44.157706,-3.792731,0.914109
1.865000,40.416568,44.253798,-3.837230,0.913290
1.870000,40.467748,44.349376,-3.881628,0.912476
1.875000,40.518519,44.444444,-3.925926,0.911667
1.880000,40.568885,44.539007,-3.970122,0.910862
1.885000,40.618851,44.633068,-4.014217,0.910062
1.890000,40.668421,44.726631,-4.058210,0.909266
1.895000,40.717599,44.819701,-4.102102,0.908475
1.900000,40.766390,44.912281,-4.145891,0.907689
1.905000,40.814796,45.004374,-4.189578,0.906907
1.910000,40.862824,45.095986,-4.233162,0.906130
1.915000,40.910475,45.187119,-4.276644,0.905357
1.920000,40.957755,45.277778,-4.320023,0.904588
1.925000,41.004666,45.367965,-4.363299,0.903824
1.930000,41.051214,45.457686,-4.406472,0.903064
1.935000,41.097401,45.546942,-4.449541,0.902309
1.940000,41.143232,45.635739,-4.492507,0.901557
1.945000,41.188709,45.724079,-4.535370,0.900810
1.950000,41.233837,45.811966,-4.578128,0.900067
1.955000,41.278620,45.899403,-4.620783,0.899328
1.960000,41.323060,45.986395,-4.663335,0.898593
1.965000,41.367161,46.072943,-4.705782,0.897862
1.970000,41.410927,46.159052,-4.748125,0.897136
1.975000,41.454361,46.244726,-4.790365,0.896413
1.980000,41.497466,46.329966,-4.832500,0.895694
1.985000,41.540246,46.414777,-4.874531,0.894979
1.990000,41.582704,46.499162,-4.916458,0.894268
1.995000,41.624843,46.583124,-4.958281,0.893561
2.000000,41.666667,46.666667,-5.000000,0.892857
2.005000,41.708178,46.749792,-5.041615,0.892157
2.010000,41.749379,46.832504,-5.083125,0.891462
2.015000,41.790274,46.914806,-5.124531,0.890769
2.020000,41.830866,46.996700,-5.165833,0.890081
2.025000,41.871158,47.078189,-5.207031,0.889396
2.030000,41.911152,47.159278,-5.248125,0.888715
2.035000,41.950852,47.239967,-5.289115,0.888037
2.040000,41.990260,47.320261,-5.330001,0.887363
2.045000,42.029380,47.400163,-5.370783,0.886693
2.050000,42.068213,47.479675,-5.411461,0.886026
2.055000,42.106764,47.558800,-5.452036,0.885362
2.060000,42.145034,47.637540,-5.492506,0.884702
2.065000,42.183027,47.715900,-5.532873,0.884046
2.070000,42.220744,47.793881,-5.573137,0.883392
2.075000,42.258189,47.871486,-5.613297,0.882742
2.080000,42.295365,47.948718,-5.653353,0.882096
2.085000,42.332273,48.025580,-5.693306,0.881453
2.090000,42.368917,48.102073,-5.733156,0.880813
2.095000,42.405299,48.178202,-5.772903,0.880176
2.100000,42.441421,48.253968,-5.812547,0.879543
2.105000,42.477286,48.329375,-5.852088,0.878912
2.110000,42.512897,48.404423,-5.891527,0.878285
2.115000,42.548255,48.479117,-5.930863,0.877661
2.120000,42.583363,48.553459,-5.970096,0.877041
2.125000,42.618224,48.627451,-6.009227,0.876423
2.130000,42.652839,48.701095,-6.048256,0.875809
2.135000,42.687212,48.774395,-6.087183,0.875197
2.140000,42.721344,48.847352,-6.126008,0.874589
2.145000,42.755238,48.919969,-6.164731,0.873983
2.150000,42.788895,48.992248,-6.203353,0.873381
2.155000,42.822318,49.064192,-6.241874,0.872781
2.160000,42.855510,49.135802,-6.280293,0.872185
2.165000,42.888472,49.207082,-6.318611,0.871591
2.170000,42.921206,49.278034,-6.356828,0.871001
2.175000,42.953715,49.348659,-6.394944,0.870413
2.180000,42.986000,49.418960,-6.432960,0.869828
2.185000,43.018064,49.488940,-6.470876,0.869246
2.190000,43.049909,49.558600,-6.508691,0.868667
2.195000,43.081536,49.627942,-6.546406,0.868090
2.200000,43.112948,49.696970,-6.584022,0.867517
2.205000,43.144146,49.765684,-6.621538,0.866946
2.210000,43.175133,49.834087,-6.658955,0.866378
2.215000,43.205910,49.902182,-6.696272,0.865812
2.220000,43.236480,49.969970,-6.733490,0.865249
2.225000,43.266843,50.037453,-6.770610,0.864689
2.230000,43.297003,50.104634,-6.807631,0.864132
2.235000,43.326961,50.171514,-6.844553,0.863577
2.240000,43.356718,50.238095,-6.881378,0.863025
2.245000,43.386276,50.304380,-6.918104,0.862475
2.250000,43.415638,50.370370,-6.954733,0.861928
2.255000,43.444804,50.436068,-6.991264,0.861384
2.260000,43.473778,50.501475,-7.027697,0.860842
2.265000,43.502559,50.566593,-7.064034,0.860302
2.270000,43.531151,50.631424,-7.100274,0.859765
2.275000,43.559554,50.695971,-7.136417,0.859231
2.280000,43.587771,50.760234,-7.172463,0.858699
2.285000,43.615802,50.824216,-7.208414,0.858170
2.290000,43.643650,50.887918,-7.244268,0.857643
2.295000,43.671317,50.951344,-7.280027,0.857118
2.300000,43.698803,51.014493,-7.315690,0.856596
2.305000,43.726110,51.077368,-7.351258,0.856076
2.310000,43.753241,51.139971,-7.386731,0.855559
2.315000,43.780195,51.202304,-7.422109,0.855043
2.320000,43.806976,51.264368,-7.457392,0.854531
2.325000,43.833584,51.326165,-7.492581,0.854020
2.330000,43.860021,51.387697,-7.527676,0.853512
2.335000,43.886288,51.448965,-7.562677,0.853006
2.340000,43.912387,51.509972,-7.597584,0.852503
2.345000,43.938319,51.570718,-7.632398,0.852001
2.350000,43.964086,51.631206,-7.667119,0.851502
2.355000,43.989689,51.691437,-7.701747,0.851005
2.360000,44.015130,51.751412,-7.736283,0.850511
2.365000,44.040409,51.811135,-7.770726,0.850018
2.370000,44.065528,51.870605,-7.805076,0.849528
2.375000,44.090489,51.929825,-7.839335,0.849040
2.380000,44.115293,51.988796,-7.873502,0.848554
2.385000,44.139941,52.047519,-7.907578,0.848070
2.390000,44.164435,52.105997,-7.941563,0.847588
2.395000,44.188775,52.164231,-7.975456,0.847109
2.400000,44.212963,52.222222,-8.009259,0.846631
2.405000,44.237000,52.279972,-8.042972,0.846156
2.410000,44.260889,52.337483,-8.076594,0.845682
2.415000,44.284628,52.394755,-8.110127,0.845211
2.420000,44.308221,52.451791,-8.143569,0.844742
2.425000,44.331668,52.508591,-8.176923,0.844275
2.430000,44.354971,52.565158,-8.210187,0.843809
2.435000,44.378130,52.621492,-8.243362,0.843346
2.440000,44.401147,52.677596,-8.276449,0.842885
2.445000,44.424022,52.733470,-8.309447,0.842426
2.450000,44.446758,52.789116,-8.342357,0.841968
2.455000,44.469355,52.844535,-8.375180,0.841513
2.460000,44.491815,52.899729,-8.407914,0.841059
2.465000,44.514138,52.954699,-8.440561,0.840608
2.470000,44.536325,53.009447,-8.473121,0.840158
2.475000,44.558378,53.063973,-8.505595,0.839711
2.480000,44.580298,53.118280,-8.537981,0.839265
2.485000,44.602086,53.172368,-8.570282,0.838821
2.490000,44.623743,53.226238,-8.602496,0.838379
2.495000,44.645269,53.279893,-8.634624,0.837938
2.500000,44.666667,53.333333,-8.666667,0.837500
2.505000,44.687936,53.386560,-8.698624,0.837063
2.510000,44.709079,53.439575,-8.730496,0.836629
2.515000,44.730095,53.492379,-8.762284,0.836196
2.520000,44.750987,53.544974,-8.793987,0.835764
2.525000,44.771754,53.597360,-8.825605,0.835335
2.530000,44.792399,53.649539,-8.857140,0.834907
2.535000,44.812922,53.701512,-8.888591,0.834482
2.540000,44.833323,53.753281,-8.919958,0.834057
2.545000,44.853604,53.804846,-8.951242,0.833635
2.550000,44.873767,53.856209,-8.982443,0.833214
2.555000,44.893810,53.907371,-9.013561,0.832795
2.560000,44.913737,53.958333,-9.044596,0.832378
2.565000,44.933547,54.009097,-9.075550,0.831963
2.570000,44.953242,54.059663,-9.106421,0.831549
2.575000,44.972822,54.110032,-9.137211,0.831136
2.580000,44.992288,54.160207,-9.167919,0.830726
2.585000,45.011642,54.210187,-9.198545,0.830317
2.590000,45.030883,54.259974,-9.229091,0.829910
2.595000,45.050013,54.309570,-9.259556,0.829504
2.600000,45.069034,54.358974,-9.289941,0.829100
2.605000,45.087944,54.408189,-9.320245,0.828698
2.610000,45.106746,54.457216,-9.350470,0.828297
2.615000,45.125441,54.506055,-9.380614,0.827898
2.620000,45.144028,54.554707,-9.410679,0.827500
2.625000,45.162509,54.603175,-9.440665,0.827104
2.630000,45.180885,54.651458,-9.470572,0.826710
2.635000,45.199157,54.699557,-9.500400,0.826317
2.640000,45.217325,54.747475,-9.530150,0.825925
2.645000,45.235390,54.795211,-9.559821,0.825535
2.650000,45.253352,54.842767,-9.589415,0.825147
2.655000,45.271214,54.890144,-9.618931,0.824760
2.660000,45.288974,54.937343,-9.648369,0.824375
2.665000,45.306635,54.984365,-9.677730,0.823991
2.670000,45.324197,55.031211,-9.707014,0.823609
2.675000,45.341660,55.077882,-9.736222,0.823228
2.680000,45.359026,55.124378,-9.765352,0.822849
2.685000,45.376294,55.170701,-9.794407,0.822471
2.690000,45.393467,55.216853,-9.823386,0.822094
2.695000,45.410544,55.262832,-9.852288,0.821719
2.700000,45.427526,55.308642,-9.881116,0.821346
2.705000,45.444414,55.354282,-9.909868,0.820974
2.710000,45.461209,55.399754,-9.938545,0.820603
2.715000,45.477911,55.445058,-9.967147,0.820234
2.720000,45.494521,55.490196,-9.995675,0.819866
2.725000,45.511040,55.535168,-10.024128,0.819499
2.730000,45.527468,55.579976,-10.052508,0.819134
2.735000,45.543806,55.624619,-10.080813,0.818771
2.740000,45.560055,55.669100,-10.109045,0.818408
2.745000,45.576215,55.713418,-10.137204,0.818047
2.750000,45.592287,55.757576,-10.165289,0.817688
2.755000,45.608271,55.801573,-10.193302,0.817329
2.760000,45.624169,55.845411,-10.221242,0.816973
2.765000,45.639980,55.889090,-10.249110,0.816617
2.770000,45.655706,55.932611,-10.276905,0.816263
2.775000,45.671347,55.975976,-10.304629,0.815910
2.780000,45.686904,56.019185,-10.332281,0.815558
2.785000,45.702377,56.062238,-10.359861,0.815208
2.790000,45.717767,56.105137,-10.387371,0.814859
2.795000,45.733074,56.147883,-10.414809,0.814511
2.800000,45.748299,56.190476,-10.442177,0.814165
2.805000,45.763443,56.232917,-10.469474,0.813819
2.810000,45.778507,56.275208,-10.496701,0.813476
2.815000,45.793490,56.317348,-10.523858,0.813133
2.820000,45.808393,56.359338,-10.550945,0.812792
2.825000,45.823218,56.401180,-10.577962,0.812451
2.830000,45.837964,56.442874,-10.604910,0.812113
2.835000,45.852632,56.484421,-10.631789,0.811775
2.840000,45.867222,56.525822,-10.658599,0.811438
2.845000,45.881736,56.567077,-10.685341,0.811103
2.850000,45.896173,56.608187,-10.712014,0.810769
2.855000,45.910535,56.649154,-10.738619,0.810436
2.860000,45.924821,56.689977,-10.765156,0.810105
2.865000,45.939033,56.730657,-10.791625,0.809774
2.870000,45.953170,56.771196,-10.818026,0.809445
2.875000,45.967234,56.811594,-10.844360,0.809117
2.880000,45.981224,56.851852,-10.870628,0.808790
2.885000,45.995142,56.891970,-10.896828,0.808465
2.890000,46.008988,56.931949,-10.922961,0.808140
2.895000,46.022762,56.971790,-10.949029,0.807817
2.900000,46.036465,57.011494,-10.975030,0.807494
2.905000,46.050097,57.051061,-11.000965,0.807173
2.910000,46.063659,57.090493,-11.026834,0.806853
2.915000,46.077151,57.129788,-11.052638,0.806535
2.920000,46.090574,57.168950,-11.078376,0.806217
2.925000,46.103928,57.207977,-11.104049,0.805900
2.930000,46.117214,57.246871,-11.129658,0.805585
2.935000,46.130432,57.285633,-11.155202,0.805271
2.940000,46.143582,57.324263,-11.180681,0.804957
2.945000,46.156666,57.362762,-11.206096,0.804645
2.950000,46.169683,57.401130,-11.231447,0.804334
2.955000,46.182634,57.439368,-11.256734,0.804024
2.960000,46.195520,57.477477,-11.281958,0.803715
2.965000,46.208340,57.515458,-11.307118,0.803407
2.970000,46.221096,57.553311,-11.332215,0.803101
2.975000,46.233788,57.591036,-11.357249,0.802795
2.980000,46.246415,57.628635,-11.382220,0.802490
2.985000,46.258980,57.666108,-11.407129,0.802187
2.990000,46.271481,57.703456,-11.431975,0.801884
2.995000,46.283920,57.740679,-11.456759,0.801583
3.000000,46.296296,57.777778,-11.481481,0.801282
3.005000,46.308611,57.814753,-11.506142,0.800983
3.010000,46.320865,57.851606,-11.530741,0.800684
3.015000,46.333057,57.888336,-11.555279,0.800387
3.020000,46.345190,57.924945,-11.579755,0.800090
3.025000,46.357262,57.961433,-11.604171,0.799795
3.030000,46.369274,57.997800,-11.628526,0.799501
3.035000,46.381227,58.034047,-11.652820,0.799207
3.040000,46.393121,58.070175,-11.677054,0.798915
3.045000,46.404956,58.106185,-11.701229,0.798623
3.050000,46.416734,58.142077,-11.725343,0.798333
3.055000,46.428453,58.177851,-11.749397,0.798043
3.060000,46.440116,58.213508,-11.773392,0.797755
3.065000,46.451721,58.249048,-11.797328,0.797467
3.070000,46.463269,58.284473,-11.821204,0.797181
3.075000,46.474761,58.319783,-11.845022,0.796895
3.080000,46.486198,58.354978,-11.868781,0.796611
3.085000,46.497579,58.390059,-11.892481,0.796327
3.090000,46.508904,58.425027,-11.916123,0.796044
3.095000,46.520175,58.459882,-11.939707,0.795762
3.100000,46.531391,58.494624,-11.963233,0.795481
3.105000,46.542553,58.529254,-11.986701,0.795202
3.110000,46.553661,58.563773,-12.010112,0.794923
3.115000,46.564716,58.598181,-12.033465,0.794644
3.120000,46.575718,58.632479,-12.056761,0.794367
3.125000,46.586667,58.666667,-12.080000,0.794091
3.130000,46.597563,58.700745,-12.103182,0.793816
3.135000,46.608408,58.734716,-12.126308,0.793541
3.140000,46.619200,58.768577,-12.149377,0.793267
3.145000,46.629941,58.802332,-12.172390,0.792995
3.150000,46.640632,58.835979,-12.195347,0.792723
3.155000,46.651271,58.869519,-12.218248,0.792452
3.160000,46.661860,58.902954,-12.241094,0.792182
3.165000,46.672398,58.936282,-12.263884,0.791913
3.170000,46.682887,58.969506,-12.286618,0.791645
3.175000,46.693327,59.002625,-12.309298,0.791377
3.180000,46.703717,59.035639,-12.331923,0.791111
3.185000,46.714058,59.068550,-12.354492,0.790845
3.190000,46.724351,59.101358,-12.377008,0.790580
3.195000,46.734595,59.134064,-12.399468,0.790316
3.200000,46.744792,59.166667,-12.421875,0.790053
3.205000,46.754940,59.199168,-12.444228,0.789790
3.210000,46.765042,59.231568,-12.466526,0.789529
3.215000,46.775096,59.263867,-12.488771,0.789268
3.220000,46.785103,59.296066,-12.510963,0.789009
3.225000,46.795064,59.328165,-12.533101,0.788750
3.230000,46.804979,59.360165,-12.555186,0.788491
